ROMANEIO;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
TP;TIPO;PRODUTO;DESCRICAO;FAMILIA;NUM.PEDIDO;ROMANEIO;EMISSAO;ENTREGA;ITEM;SALDO;COD.CLIENTE;CLIENTE;REDE;ESTADO;MUNICIPIO;VENDEDOR;TIPO.FRETE;RESERVA;STATUS;ROTA;PES0.BRUTO;TP.VEICULO;OBS.PEDIDO;OBS.SOBEL;OBS.PROTHEUS
PVJ;PV;1701.33.24X500;LIMP. MULTI USO SUPREMA LIMP.PESADA-24X500ML; 2001; 090852; ;23/10/2018;30/10/2018; 28;2; 000955;ODMEYER SUPER MERCEARIA LTDA;GONCALVES PIRES;SP;SAO PAULO;JORGE MARCELO PINHEIRO SILVA;CIF;0;ADM. PEDIDO;SAO PAULO - CENTRO;28,6;VAN;URGENTE;;
PVJ;PV;1701.51.24X500;LIMP. MULTI-USO SUPREMA CITRUS 24X500ML; 2001; 090852; ;23/10/2018;30/10/2018; 29;2; 000955;ODMEYER SUPER MERCEARIA LTDA;GONCALVES PIRES;SP;SAO PAULO;JORGE MARCELO PINHEIRO SILVA;CIF;0;ADM. PEDIDO;SAO PAULO - CENTRO;28,6;VAN;URGENTE;;
PVJ;PV;6501.02.12X01L;REMOVEDOR SUPREMA 1 L; 4001; 090852; ;23/10/2018;30/10/2018; 30;2; 000955;ODMEYER SUPER MERCEARIA LTDA;GONCALVES PIRES;SP;SAO PAULO;JORGE MARCELO PINHEIRO SILVA;CIF;0;ADM. PEDIDO;SAO PAULO - CENTRO;24,4;VAN;URGENTE;;
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 090852; ;23/10/2018;30/10/2018; 31;2; 000955;ODMEYER SUPER MERCEARIA LTDA;GONCALVES PIRES;SP;SAO PAULO;JORGE MARCELO PINHEIRO SILVA;CIF;0;ADM. PEDIDO;SAO PAULO - CENTRO;12,4;VAN;URGENTE;;
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 090853; ;23/10/2018;30/10/2018; 01;15; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;199,95;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 090853; ;23/10/2018;30/10/2018; 02;5; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;66,9;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1301.17.06X02L;DESINF.SUPREMA FLORES DO CAMPO-06X2L; 3001; 090853; ;23/10/2018;30/10/2018; 03;2; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;26,34;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 090853; ;23/10/2018;30/10/2018; 04;2; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;26,34;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1301.19.06X02L;DESINF.SUPREMA PINHO - 06X02L; 3001; 090853; ;23/10/2018;30/10/2018; 05;2; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;26,34;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1301.20.06X02L;DESINF.SUPREMA OCEANIC - 06X02L; 3001; 090853; ;23/10/2018;30/10/2018; 06;2; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;26,34;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1501.24.12X01L;LAVA ROUPAS LIQUIDO SUPREMA AZUL - 12X01L; 1001; 090853; ;23/10/2018;30/10/2018; 07;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;13,2;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1601.24.12X500;LIMP.PERF.PORTAL/SUPREMA ELEGANCE-12X500ML; 1001; 090853; ;23/10/2018;30/10/2018; 08;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;6,89;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1601.26.12X500;LIMP.PERF.PORTAL/SUPREMA DELICATO-12X500ML; 1001; 090853; ;23/10/2018;30/10/2018; 09;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;6,89;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1601.27.12X500;LIMP.PERF.PORTAL/SUPREMA ROSA VENTOS-12X500ML; 1001; 090853; ;23/10/2018;30/10/2018; 10;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;13,96;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1601.29.12X500;LIMP.PERF.PORTAL/SUPREMA MANHA DE SOL-12X500M; 1001; 090853; ;23/10/2018;30/10/2018; 11;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;6,89;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1701.02.12X500;DESENGORDURANTE SUPREMA SQUEEZE 12X500ML; 2001; 090853; ;23/10/2018;30/10/2018; 12;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;7,47;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1701.33.24X500;LIMP. MULTI USO SUPREMA LIMP.PESADA-24X500ML; 2001; 090853; ;23/10/2018;30/10/2018; 13;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;14,3;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1902.01.12X500;LIMPA ALUMINIO SUPREMA 12X500; 2001; 090853; ;23/10/2018;30/10/2018; 14;1; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;7,32;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;6501.02.12X01L;REMOVEDOR SUPREMA 1 L; 4001; 090853; ;23/10/2018;30/10/2018; 15;5; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;61;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 090853; ;23/10/2018;30/10/2018; 16;3; 015743;TARIK MOHAMED NESREDDINE - ME;;SP;SAO PAULO;MARIO NERES CAVALCANTE;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 4;18,6;TRUCK;;>>>>>>>> NAO RECEBE DE SEXTA - FEIRA <<<<<<<<<;* * PROX AO SHOPPING PENHA DE FRANCA * *
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 090854; ;23/10/2018;30/10/2018; 01;12; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;159,96;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1201.11.06X02L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-06X2L; 1001; 090854; ;23/10/2018;30/10/2018; 02;2; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;26,1;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1201.12.06X02L;AMAC.SUPREMA-TOQUE DE AMOR-ROSA-06X2L; 1001; 090854; ;23/10/2018;30/10/2018; 03;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,05;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1201.13.06X02L;AMAC.SUPREMA-LA FELICITA-AMARELO-06X2L; 1001; 090854; ;23/10/2018;30/10/2018; 04;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,05;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1201.14.06X02L;AMAC.SUPREMA-EXP.CARINHO-BRANCO/LILAS -06X02L; 1001; 090854; ;23/10/2018;30/10/2018; 05;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,05;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1301.15.06X02L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-06X2L; 3001; 090854; ;23/10/2018;30/10/2018; 06;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,17;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1301.17.06X02L;DESINF.SUPREMA FLORES DO CAMPO-06X2L; 3001; 090854; ;23/10/2018;30/10/2018; 07;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,17;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 090854; ;23/10/2018;30/10/2018; 08;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,17;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1301.19.06X02L;DESINF.SUPREMA PINHO - 06X02L; 3001; 090854; ;23/10/2018;30/10/2018; 09;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,17;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1301.20.06X02L;DESINF.SUPREMA OCEANIC - 06X02L; 3001; 090854; ;23/10/2018;30/10/2018; 10;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,17;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 090854; ;23/10/2018;30/10/2018; 11;2; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;26,16;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1401.23.24X500;LAVA LOUCAS SUPREMA COCO - 24X500ML; 2001; 090854; ;23/10/2018;30/10/2018; 12;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,08;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1501.24.12X01L;LAVA ROUPAS LIQUIDO SUPREMA AZUL - 12X01L; 1001; 090854; ;23/10/2018;30/10/2018; 13;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,2;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1501.25.12X01L;LAVA ROUPAS LIQUIDO SUPREMA COCO - 12X01L; 1001; 090854; ;23/10/2018;30/10/2018; 14;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,2;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1601.24.12X500;LIMP.PERF.PORTAL/SUPREMA ELEGANCE-12X500ML; 1001; 090854; ;23/10/2018;30/10/2018; 15;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;6,89;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1601.26.12X500;LIMP.PERF.PORTAL/SUPREMA DELICATO-12X500ML; 1001; 090854; ;23/10/2018;30/10/2018; 16;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;6,89;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1601.27.12X500;LIMP.PERF.PORTAL/SUPREMA ROSA VENTOS-12X500ML; 1001; 090854; ;23/10/2018;30/10/2018; 17;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;13,96;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1601.29.12X500;LIMP.PERF.PORTAL/SUPREMA MANHA DE SOL-12X500M; 1001; 090854; ;23/10/2018;30/10/2018; 18;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;6,89;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1701.30.24X500;LIMP. MULTI USO SUPREMA TRADICIONAL-24X500ML; 2001; 090854; ;23/10/2018;30/10/2018; 19;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;14,3;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;6501.02.12X01L;REMOVEDOR SUPREMA 1 L; 4001; 090854; ;23/10/2018;30/10/2018; 20;1; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;12,2;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 090854; ;23/10/2018;30/10/2018; 21;2; 014729;MERCEARIA BOLIVAR LTDA - ME;;SP;CARAPICUIBA;WAGNER DOS SANTOS BATISTA;CIF;0;ADM. PEDIDO;CARAPICUIBA - SP;12,4;VUC;ENTREGA DE SEGUNDA A SEXTA HORARIO COMERCIAL 21 DIAS;;
PVJ;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 090855; ;23/10/2018;30/10/2018; 01;3; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;49,8;TRUCK;;;
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 090855; ;23/10/2018;30/10/2018; 02;20; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;266,6;TRUCK;;;
PVJ;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 090855; ;23/10/2018;30/10/2018; 03;5; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;66,9;TRUCK;;;
PVJ;PV;1201.11.06X02L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-06X2L; 1001; 090855; ;23/10/2018;30/10/2018; 04;2; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;26,1;TRUCK;;;
PVJ;PV;1201.12.06X02L;AMAC.SUPREMA-TOQUE DE AMOR-ROSA-06X2L; 1001; 090855; ;23/10/2018;30/10/2018; 05;1; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,05;TRUCK;;;
PVJ;PV;1201.13.06X02L;AMAC.SUPREMA-LA FELICITA-AMARELO-06X2L; 1001; 090855; ;23/10/2018;30/10/2018; 06;1; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,05;TRUCK;;;
PVJ;PV;1201.14.06X02L;AMAC.SUPREMA-EXP.CARINHO-BRANCO/LILAS -06X02L; 1001; 090855; ;23/10/2018;30/10/2018; 07;1; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,05;TRUCK;;;
PVJ;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 090855; ;23/10/2018;30/10/2018; 08;2; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;26,34;TRUCK;;;
PVJ;PV;1301.19.06X02L;DESINF.SUPREMA PINHO - 06X02L; 3001; 090855; ;23/10/2018;30/10/2018; 09;2; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;26,34;TRUCK;;;
PVJ;PV;1401.19.24X500;LAVA LOUCAS SUPREMA FRUTAS VERMELHAS-24X500ML; 2001; 090855; ;23/10/2018;30/10/2018; 10;1; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,08;TRUCK;;;
PVJ;PV;1401.20.24X500;LAVA LOUCAS SUPREMA LIMAO/ALOEVERA-24X500ML; 2001; 090855; ;23/10/2018;30/10/2018; 11;1; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,08;TRUCK;;;
PVJ;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 090855; ;23/10/2018;30/10/2018; 12;2; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;26,16;TRUCK;;;
PVJ;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 090855; ;23/10/2018;30/10/2018; 13;2; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;26,16;TRUCK;;;
PVJ;PV;1401.23.24X500;LAVA LOUCAS SUPREMA COCO - 24X500ML; 2001; 090855; ;23/10/2018;30/10/2018; 14;2; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;26,16;TRUCK;;;
PVJ;PV;1701.31.24X500;LIMP. MULTI-USO SUPREMA CAMPESTRE 24X500ML; 2001; 090855; ;23/10/2018;30/10/2018; 15;1; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;14,3;TRUCK;;;
PVJ;PV;1701.32.24X500;LIMP. MULTI USO SUPREMA FRESH-24X500ML; 2001; 090855; ;23/10/2018;30/10/2018; 16;1; 011429;ELISANGELA OLIVEIRA PIRES;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;14,3;TRUCK;;;
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 090856; ;23/10/2018;30/10/2018; 01;15; 013893;ELISANGELA OLIVEIRA PIRES EIRELI ME;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;199,95;CARRETA ROMEU & JULIETA;;;
PVJ;PV;1201.11.06X02L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-06X2L; 1001; 090856; ;23/10/2018;30/10/2018; 02;1; 013893;ELISANGELA OLIVEIRA PIRES EIRELI ME;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,05;CARRETA ROMEU & JULIETA;;;
PVJ;PV;1201.13.06X02L;AMAC.SUPREMA-LA FELICITA-AMARELO-06X2L; 1001; 090856; ;23/10/2018;30/10/2018; 03;1; 013893;ELISANGELA OLIVEIRA PIRES EIRELI ME;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,05;CARRETA ROMEU & JULIETA;;;
PVJ;PV;1201.14.06X02L;AMAC.SUPREMA-EXP.CARINHO-BRANCO/LILAS -06X02L; 1001; 090856; ;23/10/2018;30/10/2018; 04;1; 013893;ELISANGELA OLIVEIRA PIRES EIRELI ME;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,05;CARRETA ROMEU & JULIETA;;;
PVJ;PV;1301.15.06X02L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-06X2L; 3001; 090856; ;23/10/2018;30/10/2018; 05;1; 013893;ELISANGELA OLIVEIRA PIRES EIRELI ME;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,17;CARRETA ROMEU & JULIETA;;;
PVJ;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 090856; ;23/10/2018;30/10/2018; 06;1; 013893;ELISANGELA OLIVEIRA PIRES EIRELI ME;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,17;CARRETA ROMEU & JULIETA;;;
PVJ;PV;1301.19.06X02L;DESINF.SUPREMA PINHO - 06X02L; 3001; 090856; ;23/10/2018;30/10/2018; 07;1; 013893;ELISANGELA OLIVEIRA PIRES EIRELI ME;BATALHA;SP;FERRAZ DE VASCONCELOS;CRISTIANE TOCCOLI;CIF;0;ADM. PEDIDO;FERRAZ DE VASCONCELOS;13,17;CARRETA ROMEU & JULIETA;;;
